order_id,product_id,qty,unit_price,discount,line_total
O000274,P0042,1,25.76,0.042,24.68
O000275,P0222,2,24.29,0.058,45.76
O000275,P0016,1,13.45,0.028,13.07
O000276,P0060,1,21.7,0.1,19.53
O000277,P0082,1,30.8,0.0,30.8
O000277,P0154,2,20.67,0.125,36.17
O000278,P0014,3,32.17,0.1,86.86
O000279,P0039,1,15.31,0.021,14.99
O000279,P0111,3,11.07,0.071,30.85
O000279,P0045,1,7.71,0.042,7.39
O000279,P0011,1,18.05,0.0,18.05
O000279,P0004,1,15.82,0.129,13.78
O000280,P0211,1,28.4,0.088,25.9
O000280,P0110,2,41.14,0.088,75.04
O000280,P0012,1,30.42,0.018,29.87
O000281,P0004,1,15.82,0.082,14.52
O000282,P0232,2,21.79,0.026,42.45
O000283,P0198,1,11.45,0.117,10.11
O000283,P0230,2,13.77,0.0,27.54
O000284,P0199,3,14.86,0.073,41.33
O000285,P0196,1,22.19,0.083,20.35
O000285,P0220,1,45.59,0.093,41.35
O000285,P0221,3,37.61,0.063,105.72
O000286,P0072,1,36.14,0.0,36.14
O000286,P0028,2,25.75,0.125,45.06
O000286,P0135,3,40.49,0.084,111.27
O000287,P0176,2,23.22,0.049,44.16
O000288,P0154,2,20.67,0.012,40.84
O000288,P0230,3,13.77,0.101,37.14
O000289,P0115,1,26.06,0.044,24.91
O000289,P0012,3,30.42,0.141,78.39
O000289,P0086,1,16.22,0.132,14.08
O000290,P0001,3,21.18,0.103,57.0
O000290,P0224,2,16.4,0.07,30.5
O000290,P0023,3,20.16,0.016,59.51
O000290,P0066,1,22.34,0.039,21.47
O000290,P0062,2,41.55,0.047,79.19
O000291,P0024,2,56.93,0.006,113.18
O000291,P0244,2,11.55,0.09,21.02
O000291,P0109,1,42.04,0.15,35.73
O000291,P0157,2,24.44,0.084,44.77
O000292,P0009,2,30.51,0.002,60.9
O000292,P0222,2,24.29,0.0,48.58
O000292,P0010,1,31.42,0.0,31.42
O000293,P0208,1,36.37,0.036,35.06
O000294,P0195,2,30.52,0.014,60.19
O000295,P0202,1,13.16,0.098,11.87
O000295,P0177,1,17.81,0.08,16.39
O000296,P0189,1,54.71,0.027,53.23
O000296,P0231,3,31.05,0.086,85.14
O000297,P0065,2,25.32,0.0,50.64
O000298,P0155,3,41.13,0.0,123.39
O000299,P0019,2,34.77,0.046,66.34
O000300,P0041,1,14.57,0.025,14.21
O000300,P0124,2,19.25,0.016,37.88
O000300,P0107,1,21.9,0.139,18.86
O000301,P0225,2,15.74,0.035,30.38
O000302,P0228,1,32.56,0.107,29.08
O000302,P0250,1,7.24,0.084,6.63
O000303,P0201,1,11.04,0.106,9.87
O000304,P0235,1,15.15,0.044,14.48
O000304,P0194,1,22.82,0.111,20.29
O000305,P0014,1,32.17,0.11,28.63
O000306,P0071,3,40.14,0.047,114.76
O000306,P0197,3,14.06,0.023,41.21
O000307,P0183,3,21.9,0.052,62.28
O000308,P0053,1,30.89,0.148,26.32
O000309,P0063,2,13.43,0.0,26.86
O000309,P0041,1,14.57,0.078,13.43
O000309,P0062,1,41.55,0.074,38.48
O000309,P0052,1,13.46,0.042,12.89
O000310,P0161,1,32.93,0.11,29.31
O000310,P0134,1,38.31,0.159,32.22
O000311,P0249,2,38.52,0.0,77.04
O000312,P0203,1,21.96,0.023,21.45
O000312,P0067,1,18.68,0.197,15.0
O000312,P0248,1,21.2,0.0,21.2
O000312,P0192,1,67.08,0.03,65.07
O000313,P0189,1,54.71,0.052,51.87
O000313,P0058,1,16.25,0.037,15.65
O000314,P0116,1,52.74,0.0,52.74
O000314,P0085,1,28.62,0.174,23.64
O000314,P0239,1,32.78,0.149,27.9
O000315,P0028,1,25.75,0.048,24.51
O000315,P0065,1,25.32,0.07,23.55
O000316,P0244,1,11.55,0.047,11.01
O000317,P0018,2,13.79,0.0,27.58
O000318,P0081,2,26.4,0.031,51.16
O000318,P0097,1,39.94,0.117,35.27
O000319,P0147,1,28.24,0.091,25.67
O000319,P0205,2,25.71,0.095,46.54
O000319,P0094,3,43.5,0.0,130.5
O000320,P0188,2,31.01,0.054,58.67
O000321,P0109,2,42.04,0.09,76.51
O000321,P0180,2,13.77,0.069,25.64
O000321,P0200,2,57.83,0.047,110.22
O000322,P0016,2,13.45,0.135,23.27
O000322,P0031,3,63.52,0.032,184.46
O000322,P0132,1,35.23,0.006,35.02
O000322,P0233,1,12.84,0.126,11.22
O000322,P0208,1,36.37,0.08,33.46
O000323,P0176,2,23.22,0.033,44.91
O000323,P0024,3,56.93,0.043,163.45
O000324,P0227,1,19.59,0.066,18.3
O000324,P0095,2,42.2,0.082,77.48
O000324,P0204,1,21.03,0.022,20.57
O000324,P0114,1,16.38,0.057,15.45
O000325,P0085,1,28.62,0.087,26.13
O000326,P0063,2,13.43,0.034,25.95
O000326,P0047,1,13.21,0.081,12.14
O000327,P0200,2,57.83,0.104,103.63
O000328,P0204,1,21.03,0.064,19.68
O000328,P0105,2,25.4,0.202,40.54
O000328,P0111,3,11.07,0.087,30.32
O000329,P0135,2,40.49,0.118,71.42
O000329,P0046,2,16.31,0.046,31.12
O000329,P0167,1,15.23,0.114,13.49
O000330,P0212,1,16.93,0.136,14.63
O000330,P0092,1,16.68,0.03,16.18
O000331,P0227,1,19.59,0.042,18.77
O000332,P0051,2,16.41,0.08,30.19
O000332,P0093,1,27.83,0.088,25.38
O000332,P0102,1,37.5,0.03,36.38
O000333,P0082,3,30.8,0.122,81.13
O000334,P0136,1,46.55,0.044,44.5
O000335,P0226,1,32.56,0.087,29.73
O000335,P0104,1,13.9,0.069,12.94
O000336,P0142,2,10.1,0.038,19.43
O000336,P0031,2,63.52,0.055,120.05
O000337,P0115,1,26.06,0.098,23.51
O000338,P0191,1,20.43,0.063,19.14
O000338,P0115,1,26.06,0.04,25.02
O000338,P0105,1,25.4,0.055,24.0
O000339,P0218,1,21.05,0.0,21.05
O000339,P0194,1,22.82,0.065,21.34
O000340,P0009,1,30.51,0.049,29.02
O000340,P0006,1,18.72,0.054,17.71
O000341,P0027,2,46.02,0.076,85.04
O000341,P0079,3,47.31,0.064,132.85
O000341,P0191,1,20.43,0.0,20.43
O000342,P0228,1,32.56,0.055,30.77
O000342,P0040,2,23.99,0.0,47.98
O000343,P0168,1,10.35,0.156,8.74
O000344,P0010,2,31.42,0.021,61.52
O000345,P0124,1,19.25,0.0,19.25
O000345,P0109,3,42.04,0.095,114.14
O000346,P0135,3,40.49,0.017,119.41
O000347,P0069,2,12.19,0.047,23.23
O000347,P0162,3,18.58,0.17,46.26
O000348,P0042,1,25.76,0.026,25.09
O000349,P0093,1,27.83,0.065,26.02
O000349,P0136,1,46.55,0.063,43.62
O000350,P0057,1,18.31,0.053,17.34
O000351,P0181,1,27.23,0.056,25.71
O000351,P0215,1,29.77,0.016,29.29
O000352,P0033,1,22.44,0.084,20.56
O000352,P0240,2,36.97,0.006,73.5
O000352,P0238,1,16.15,0.063,15.13
O000352,P0042,1,25.76,0.13,22.41
O000353,P0136,2,46.55,0.056,87.89
O000353,P0147,1,28.24,0.025,27.53
O000353,P0044,2,10.28,0.073,19.06
O000354,P0114,1,16.38,0.121,14.4
O000354,P0137,1,12.73,0.0,12.73
O000354,P0170,1,14.16,0.061,13.3
O000355,P0227,3,19.59,0.096,53.13
O000355,P0001,1,21.18,0.148,18.05
O000356,P0005,2,17.73,0.098,31.98
O000356,P0146,2,33.84,0.093,61.39
O000356,P0002,1,8.74,0.002,8.72
O000356,P0038,2,12.06,0.098,21.76
O000356,P0116,2,52.74,0.067,98.41
O000357,P0055,1,8.85,0.015,8.72
O000357,P0238,1,16.15,0.0,16.15
O000357,P0221,1,37.61,0.004,37.46
O000358,P0082,1,30.8,0.119,27.13
O000359,P0051,2,16.41,0.033,31.74
O000360,P0149,1,16.84,0.052,15.96
O000360,P0142,2,10.1,0.0,20.2
O000360,P0017,3,20.7,0.059,58.44
O000361,P0197,1,14.06,0.035,13.57
O000361,P0067,1,18.68,0.053,17.69
O000361,P0018,1,13.79,0.055,13.03
O000361,P0229,2,33.02,0.001,65.97
O000362,P0050,2,10.02,0.085,18.34
O000362,P0238,1,16.15,0.072,14.99
O000363,P0019,1,34.77,0.0,34.77
O000363,P0090,1,36.13,0.0,36.13
O000364,P0073,2,36.91,0.03,71.61
O000364,P0158,1,21.35,0.144,18.28
O000364,P0104,1,13.9,0.131,12.08
O000365,P0126,1,9.3,0.089,8.47
O000365,P0244,1,11.55,0.137,9.97
O000366,P0021,1,27.25,0.131,23.68
O000367,P0232,1,21.79,0.142,18.7
O000367,P0018,1,13.79,0.025,13.45
O000367,P0177,1,17.81,0.152,15.1
O000368,P0058,1,16.25,0.019,15.94
O000368,P0113,3,21.64,0.032,62.84
O000369,P0214,1,25.36,0.075,23.46
O000370,P0156,1,35.45,0.043,33.93
O000371,P0057,1,18.31,0.115,16.2
O000371,P0011,1,18.05,0.069,16.8
O000372,P0216,1,31.94,0.045,30.5
O000373,P0248,1,21.2,0.093,19.23
O000374,P0100,2,14.22,0.066,26.56
O000375,P0015,1,11.82,0.162,9.91
O000375,P0192,1,67.08,0.095,60.71
O000375,P0243,2,7.72,0.0,15.44
O000376,P0063,1,13.43,0.108,11.98
O000376,P0064,1,11.73,0.052,11.12
O000376,P0006,1,18.72,0.015,18.44
O000377,P0241,1,38.79,0.064,36.31
O000377,P0016,1,13.45,0.019,13.19
O000378,P0167,1,15.23,0.108,13.59
O000378,P0117,1,22.92,0.029,22.26
O000378,P0214,2,25.36,0.041,48.64
O000378,P0160,1,18.56,0.02,18.19
O000379,P0124,1,19.25,0.047,18.35
O000379,P0194,1,22.82,0.151,19.37
O000379,P0075,1,7.7,0.027,7.49
O000380,P0098,1,13.94,0.078,12.85
O000380,P0024,3,56.93,0.066,159.52
O000380,P0231,1,31.05,0.08,28.57
O000381,P0150,2,45.15,0.112,80.19
O000381,P0135,1,40.49,0.065,37.86
O000381,P0197,2,14.06,0.039,27.02
O000382,P0243,1,7.72,0.0,7.72
O000382,P0188,2,31.01,0.018,60.9
O000382,P0032,1,16.41,0.107,14.65
O000382,P0209,2,20.9,0.138,36.03
O000383,P0234,1,31.58,0.103,28.33
O000384,P0177,1,17.81,0.04,17.1
O000384,P0163,1,12.21,0.081,11.22
O000384,P0090,1,36.13,0.0,36.13
O000385,P0200,3,57.83,0.134,150.24
O000385,P0169,1,37.88,0.076,35.0
O000386,P0213,1,24.99,0.06,23.49
O000386,P0077,1,14.24,0.07,13.24
O000387,P0056,2,46.31,0.022,90.58
O000388,P0105,1,25.4,0.026,24.74
O000388,P0030,1,18.15,0.076,16.77
O000388,P0024,1,56.93,0.081,52.32
O000388,P0012,3,30.42,0.007,90.62
O000388,P0027,1,46.02,0.129,40.08
O000389,P0011,2,18.05,0.05,34.3
O000390,P0148,1,42.47,0.025,41.41
O000390,P0156,3,35.45,0.07,98.91
O000390,P0105,1,25.4,0.17,21.08
O000390,P0248,1,21.2,0.11,18.87
O000391,P0197,2,14.06,0.111,25.0
O000392,P0199,1,14.86,0.066,13.88
O000393,P0101,1,32.68,0.078,30.13
O000394,P0076,1,54.11,0.066,50.54
O000394,P0248,1,21.2,0.0,21.2
O000394,P0241,2,38.79,0.123,68.04
O000394,P0160,1,18.56,0.081,17.06
O000395,P0083,1,37.31,0.027,36.3
O000395,P0134,1,38.31,0.018,37.62
O000396,P0060,1,21.7,0.058,20.44
O000397,P0009,1,30.51,0.081,28.04
O000397,P0221,2,37.61,0.054,71.16
O000398,P0248,1,21.2,0.044,20.27
O000398,P0242,1,24.23,0.011,23.96
O000399,P0145,1,18.18,0.049,17.29
O000400,P0056,1,46.31,0.019,45.43
O000401,P0030,1,18.15,0.0,18.15
O000401,P0201,1,11.04,0.177,9.09
O000402,P0091,2,35.02,0.081,64.37
O000403,P0199,2,14.86,0.016,29.24
O000403,P0013,1,16.2,0.08,14.9
O000403,P0213,1,24.99,0.0,24.99
O000403,P0180,2,13.77,0.06,25.89
O000404,P0065,2,25.32,0.058,47.7
O000404,P0054,2,27.09,0.069,50.44
O000404,P0149,1,16.84,0.093,15.27
O000405,P0212,1,16.93,0.038,16.29
O000406,P0182,2,17.47,0.07,32.49
O000406,P0021,3,27.25,0.022,79.95
O000407,P0007,1,15.53,0.0,15.53
O000407,P0222,3,24.29,0.0,72.87
O000408,P0066,1,22.34,0.008,22.16
O000408,P0110,1,41.14,0.014,40.56
O000409,P0061,3,30.68,0.109,82.01
O000409,P0001,1,21.18,0.052,20.08
O000409,P0238,1,16.15,0.061,15.16
O000409,P0153,1,30.01,0.06,28.21
O000409,P0091,1,35.02,0.049,33.3
O000410,P0184,1,24.09,0.003,24.02
O000410,P0071,1,40.14,0.073,37.21
O000411,P0189,1,54.71,0.135,47.32
O000411,P0232,1,21.79,0.128,19.0
O000412,P0200,1,57.83,0.006,57.48
O000413,P0235,2,15.15,0.09,27.57
O000413,P0167,1,15.23,0.019,14.94
O000413,P0127,2,11.66,0.084,21.36
O000413,P0062,1,41.55,0.094,37.64
O000414,P0127,2,11.66,0.069,21.71
O000415,P0152,1,17.8,0.024,17.37
O000415,P0136,1,46.55,0.087,42.5
O000415,P0005,1,17.73,0.106,15.85
O000416,P0009,1,30.51,0.038,29.35
O000416,P0156,1,35.45,0.05,33.68
O000417,P0110,1,41.14,0.111,36.57
O000417,P0244,1,11.55,0.043,11.05
O000418,P0176,1,23.22,0.101,20.87
O000418,P0017,1,20.7,0.019,20.31
O000419,P0158,2,21.35,0.094,38.69
O000420,P0039,1,15.31,0.067,14.28
O000421,P0090,1,36.13,0.094,32.73
O000421,P0011,3,18.05,0.097,48.9
O000422,P0020,2,20.46,0.075,37.85
O000423,P0100,1,14.22,0.091,12.93
O000423,P0222,1,24.29,0.079,22.37
O000423,P0076,1,54.11,0.038,52.05
O000423,P0246,2,16.84,0.128,29.37
O000424,P0133,1,16.08,0.014,15.85
O000425,P0047,1,13.21,0.061,12.4
O000425,P0173,1,42.99,0.036,41.44
O000426,P0005,1,17.73,0.024,17.3
O000426,P0028,1,25.75,0.059,24.23
O000426,P0046,1,16.31,0.103,14.63
O000426,P0027,2,46.02,0.088,83.94
O000426,P0047,1,13.21,0.159,11.11
O000427,P0062,3,41.55,0.186,101.47
O000428,P0062,1,41.55,0.07,38.64
O000428,P0184,1,24.09,0.061,22.62
O000428,P0224,1,16.4,0.156,13.84
O000428,P0092,1,16.68,0.021,16.33
O000429,P0130,3,10.78,0.121,28.43
O000429,P0056,1,46.31,0.069,43.11
O000429,P0183,1,21.9,0.0,21.9
O000429,P0093,2,27.83,0.017,54.71
O000430,P0063,1,13.43,0.0,13.43
O000431,P0065,1,25.32,0.028,24.61
O000431,P0002,1,8.74,0.068,8.15
O000432,P0104,3,13.9,0.088,38.03
O000432,P0206,2,14.28,0.0,28.56
O000432,P0198,1,11.45,0.057,10.8
O000432,P0143,2,14.35,0.037,27.64
O000433,P0062,1,41.55,0.095,37.6
O000434,P0118,2,73.69,0.152,124.98
O000434,P0230,2,13.77,0.051,26.14
O000434,P0144,2,16.72,0.061,31.4
O000435,P0205,1,25.71,0.024,25.09
O000435,P0178,1,43.27,0.137,37.34
O000435,P0230,1,13.77,0.042,13.19
O000436,P0207,2,20.77,0.12,36.56
O000437,P0181,1,27.23,0.076,25.16
O000437,P0159,2,29.78,0.0,59.56
O000437,P0081,1,26.4,0.091,24.0
O000438,P0205,1,25.71,0.061,24.14
O000439,P0122,1,15.12,0.039,14.53
O000439,P0227,2,19.59,0.009,38.83
O000439,P0001,1,21.18,0.098,19.1
O000439,P0047,1,13.21,0.069,12.3
O000439,P0036,1,19.88,0.018,19.52
O000440,P0049,1,40.06,0.063,37.54
O000441,P0026,1,14.88,0.03,14.43
O000442,P0139,1,5.51,0.096,4.98
O000442,P0183,2,21.9,0.031,42.44
O000442,P0029,1,6.97,0.091,6.34
O000442,P0149,2,16.84,0.0,33.68
O000443,P0188,2,31.01,0.081,57.0
O000444,P0094,3,43.5,0.033,126.19
O000444,P0082,1,30.8,0.067,28.74
O000444,P0222,1,24.29,0.0,24.29
O000445,P0015,1,11.82,0.061,11.1
O000445,P0065,1,25.32,0.0,25.32
O000446,P0009,2,30.51,0.053,57.79
O000446,P0162,1,18.58,0.114,16.46
O000447,P0039,3,15.31,0.064,42.99
O000447,P0084,1,29.35,0.063,27.5
O000448,P0060,1,21.7,0.067,20.25
O000448,P0186,1,39.93,0.102,35.86
O000449,P0041,1,14.57,0.0,14.57
O000449,P0029,1,6.97,0.112,6.19
O000450,P0171,2,40.22,0.023,78.59
O000450,P0238,2,16.15,0.143,27.68
O000450,P0083,1,37.31,0.087,34.06
O000450,P0155,1,41.13,0.153,34.84
O000450,P0118,1,73.69,0.089,67.13
O000451,P0160,3,18.56,0.0,55.68
O000451,P0163,1,12.21,0.0,12.21
O000451,P0097,1,39.94,0.085,36.55
O000451,P0247,1,8.53,0.062,8.0
O000452,P0029,1,6.97,0.099,6.28
O000453,P0225,2,15.74,0.012,31.1
O000453,P0034,2,9.1,0.025,17.74
O000453,P0104,1,13.9,0.08,12.79
O000454,P0059,1,10.19,0.122,8.95
O000454,P0054,1,27.09,0.147,23.11
O000454,P0186,1,39.93,0.08,36.74
O000454,P0185,1,28.71,0.137,24.78
O000454,P0204,2,21.03,0.052,39.87
O000455,P0108,1,16.28,0.063,15.25
O000455,P0075,1,7.7,0.0,7.7
O000456,P0221,3,37.61,0.144,96.58
O000456,P0128,2,33.33,0.086,60.93
O000456,P0238,1,16.15,0.071,15.0
O000457,P0001,2,21.18,0.015,41.72
O000458,P0164,3,12.63,0.081,34.82
O000458,P0082,1,30.8,0.128,26.86
O000458,P0116,1,52.74,0.116,46.62
O000458,P0036,3,19.88,0.0,59.64
O000458,P0017,1,20.7,0.071,19.23
O000459,P0188,2,31.01,0.024,60.53
O000459,P0181,1,27.23,0.016,26.79
O000460,P0043,1,29.86,0.004,29.74
O000460,P0171,2,40.22,0.012,79.47
O000461,P0064,1,11.73,0.016,11.54
O000462,P0040,1,23.99,0.117,21.18
O000462,P0115,3,26.06,0.111,69.5
O000462,P0108,1,16.28,0.088,14.85
O000463,P0142,2,10.1,0.06,18.99
O000463,P0245,2,33.56,0.189,54.43
O000463,P0146,1,33.84,0.031,32.79
O000464,P0130,1,10.78,0.07,10.03
O000465,P0125,1,10.12,0.019,9.93
O000465,P0165,2,22.99,0.0,45.98
O000466,P0189,2,54.71,0.111,97.27
O000467,P0232,1,21.79,0.079,20.07
O000467,P0094,1,43.5,0.038,41.85
O000468,P0134,1,38.31,0.056,36.16
O000468,P0177,1,17.81,0.06,16.74
O000469,P0039,1,15.31,0.183,12.51
O000469,P0088,1,24.23,0.051,22.99
O000470,P0156,1,35.45,0.096,32.05
O000470,P0130,1,10.78,0.0,10.78
O000470,P0045,2,7.71,0.03,14.96
O000470,P0019,1,34.77,0.021,34.04
O000470,P0157,1,24.44,0.061,22.95
O000471,P0234,1,31.58,0.095,28.58
O000472,P0094,1,43.5,0.05,41.32
O000472,P0223,1,13.67,0.126,11.95
O000473,P0063,1,13.43,0.0,13.43
O000474,P0125,3,10.12,0.137,26.2
O000474,P0016,1,13.45,0.111,11.96
O000475,P0237,1,27.95,0.046,26.66
O000475,P0088,1,24.23,0.073,22.46
O000475,P0158,1,21.35,0.074,19.77
O000475,P0037,2,13.48,0.088,24.59
O000476,P0014,1,32.17,0.093,29.18
O000476,P0024,1,56.93,0.0,56.93
O000476,P0176,2,23.22,0.045,44.35
O000477,P0199,2,14.86,0.049,28.26
O000477,P0160,1,18.56,0.077,17.13
O000477,P0036,1,19.88,0.088,18.13
O000478,P0044,1,10.28,0.0,10.28
O000479,P0189,1,54.71,0.072,50.77
O000479,P0146,3,33.84,0.048,96.65
O000480,P0096,1,17.99,0.149,15.31
O000480,P0026,1,14.88,0.0,14.88
O000481,P0133,3,16.08,0.144,41.29
O000481,P0147,3,28.24,0.002,84.55
O000481,P0065,2,25.32,0.028,49.22
O000481,P0228,2,32.56,0.0,65.12
O000482,P0070,3,14.55,0.06,41.03
O000482,P0078,1,21.0,0.074,19.45
O000482,P0006,3,18.72,0.012,55.49
O000483,P0149,1,16.84,0.113,14.94
O000483,P0123,1,8.84,0.086,8.08
O000483,P0159,1,29.78,0.058,28.05
O000483,P0093,1,27.83,0.081,25.58
O000484,P0104,1,13.9,0.0,13.9
O000484,P0168,1,10.35,0.0,10.35
O000484,P0249,2,38.52,0.073,71.42
O000485,P0019,1,34.77,0.05,33.03
O000485,P0100,3,14.22,0.058,40.19
O000486,P0056,1,46.31,0.085,42.37
O000486,P0159,2,29.78,0.125,52.12
O000486,P0250,1,7.24,0.066,6.76
O000487,P0008,2,22.84,0.074,42.3
O000487,P0223,1,13.67,0.086,12.49
O000487,P0195,1,30.52,0.099,27.5
O000487,P0033,2,22.44,0.0,44.88
O000488,P0013,1,16.2,0.046,15.45
O000488,P0202,2,13.16,0.05,25.0
O000488,P0152,2,17.8,0.063,33.36
O000488,P0104,1,13.9,0.0,13.9
O000488,P0189,3,54.71,0.016,161.5
O000489,P0158,3,21.35,0.108,57.13
O000490,P0001,2,21.18,0.059,39.86
O000490,P0191,1,20.43,0.0,20.43
O000491,P0244,1,11.55,0.0,11.55
O000491,P0232,1,21.79,0.051,20.68
O000491,P0126,3,9.3,0.05,26.51
O000491,P0013,1,16.2,0.014,15.97
O000491,P0114,1,16.38,0.026,15.95
O000492,P0147,1,28.24,0.12,24.85
O000492,P0048,1,18.58,0.0,18.58
O000492,P0249,1,38.52,0.0,38.52
O000492,P0137,1,12.73,0.039,12.23
O000493,P0062,1,41.55,0.011,41.09
O000493,P0069,1,12.19,0.034,11.78
O000493,P0180,1,13.77,0.077,12.71
O000494,P0198,1,11.45,0.038,11.01
O000494,P0215,1,29.77,0.012,29.41
O000495,P0240,3,36.97,0.1,99.82
O000495,P0093,1,27.83,0.028,27.05
O000496,P0086,1,16.22,0.0,16.22
O000496,P0012,1,30.42,0.057,28.69
O000496,P0148,1,42.47,0.006,42.22
O000496,P0221,2,37.61,0.081,69.13
O000497,P0151,1,46.87,0.0,46.87
O000497,P0041,1,14.57,0.102,13.08
O000497,P0230,1,13.77,0.175,11.36
O000498,P0233,1,12.84,0.04,12.33
O000498,P0081,2,26.4,0.093,47.89
O000499,P0132,1,35.23,0.122,30.93
O000499,P0053,1,30.89,0.125,27.03
O000499,P0194,1,22.82,0.084,20.9
O000499,P0049,1,40.06,0.133,34.73
O000500,P0107,1,21.9,0.037,21.09
O000501,P0074,1,25.79,0.041,24.73
O000501,P0248,3,21.2,0.153,53.87
O000502,P0059,1,10.19,0.0,10.19
O000503,P0182,1,17.47,0.059,16.44
O000503,P0010,1,31.42,0.04,30.16
O000504,P0144,1,16.72,0.093,15.17
O000505,P0070,1,14.55,0.072,13.5
O000505,P0087,3,19.45,0.0,58.35
O000505,P0137,1,12.73,0.033,12.31
O000505,P0194,1,22.82,0.141,19.6
O000506,P0229,1,33.02,0.03,32.03
O000506,P0195,1,30.52,0.018,29.97
O000507,P0203,2,21.96,0.075,40.63
O000507,P0125,2,10.12,0.0,20.24
O000508,P0053,1,30.89,0.026,30.09
O000509,P0235,1,15.15,0.067,14.13
O000509,P0163,1,12.21,0.113,10.83
O000509,P0204,1,21.03,0.068,19.6
O000510,P0231,1,31.05,0.123,27.23
O000510,P0069,1,12.19,0.029,11.84
O000511,P0075,1,7.7,0.023,7.52
O000511,P0143,2,14.35,0.076,26.52
O000511,P0184,1,24.09,0.065,22.52
O000511,P0028,1,25.75,0.149,21.91
O000511,P0246,3,16.84,0.044,48.3
O000512,P0197,3,14.06,0.07,39.23
O000512,P0249,1,38.52,0.129,33.55
O000512,P0224,1,16.4,0.098,14.79
O000513,P0237,1,27.95,0.119,24.62
O000513,P0196,1,22.19,0.011,21.95
O000513,P0218,2,21.05,0.14,36.21
O000513,P0179,1,9.44,0.119,8.32
O000514,P0220,3,45.59,0.0,136.77
O000514,P0170,2,14.16,0.157,23.87
O000514,P0167,1,15.23,0.035,14.7
O000514,P0216,1,31.94,0.102,28.68
O000514,P0204,1,21.03,0.0,21.03
O000515,P0142,1,10.1,0.063,9.46
O000515,P0020,2,20.46,0.032,39.61
O000515,P0143,1,14.35,0.056,13.55
O000516,P0179,3,9.44,0.004,28.21
O000516,P0091,1,35.02,0.025,34.14
O000517,P0021,1,27.25,0.121,23.95
O000517,P0058,1,16.25,0.037,15.65
O000518,P0083,1,37.31,0.081,34.29
O000518,P0086,1,16.22,0.027,15.78
O000519,P0086,1,16.22,0.152,13.75
O000519,P0057,1,18.31,0.045,17.49
O000520,P0171,1,40.22,0.109,35.84
O000521,P0246,3,16.84,0.086,46.18
O000522,P0220,1,45.59,0.102,40.94
O000522,P0236,1,7.63,0.028,7.42
O000523,P0134,1,38.31,0.0,38.31
O000524,P0107,1,21.9,0.031,21.22
O000524,P0072,2,36.14,0.009,71.63
O000524,P0232,3,21.79,0.09,59.49
O000524,P0081,1,26.4,0.047,25.16
O000524,P0157,2,24.44,0.028,47.51
O000525,P0154,2,20.67,0.085,37.83
O000525,P0192,1,67.08,0.027,65.27
O000526,P0201,1,11.04,0.0,11.04
O000526,P0119,1,25.38,0.135,21.95
O000527,P0037,1,13.48,0.056,12.73
O000528,P0018,1,13.79,0.098,12.44
O000528,P0210,2,11.81,0.088,21.54
O000528,P0195,1,30.52,0.101,27.44
O000529,P0047,1,13.21,0.087,12.06
O000529,P0127,1,11.66,0.034,11.26
O000529,P0144,1,16.72,0.008,16.59
O000529,P0164,1,12.63,0.0,12.63
O000530,P0225,2,15.74,0.06,29.59
O000531,P0189,1,54.71,0.036,52.74
O000532,P0245,2,33.56,0.026,65.37
O000533,P0245,2,33.56,0.097,60.61
O000534,P0024,1,56.93,0.109,50.72
O000534,P0068,1,51.86,0.099,46.73
O000535,P0189,1,54.71,0.084,50.11
O000536,P0229,1,33.02,0.054,31.24
O000537,P0238,2,16.15,0.092,29.33
O000537,P0133,1,16.08,0.033,15.55
O000538,P0077,1,14.24,0.041,13.66
O000538,P0130,1,10.78,0.1,9.7
O000539,P0070,1,14.55,0.018,14.29
O000539,P0169,1,37.88,0.013,37.39
O000540,P0195,2,30.52,0.082,56.03
O000541,P0132,1,35.23,0.093,31.95
O000542,P0246,1,16.84,0.122,14.79
O000543,P0158,1,21.35,0.023,20.86
O000543,P0060,1,21.7,0.099,19.55
O000543,P0238,1,16.15,0.105,14.45
O000543,P0243,3,7.72,0.031,22.44
O000544,P0162,1,18.58,0.007,18.45
O000544,P0168,1,10.35,0.097,9.35
O000544,P0078,1,21.0,0.025,20.47
O000545,P0042,1,25.76,0.063,24.14
O000545,P0096,1,17.99,0.033,17.4
O000545,P0068,1,51.86,0.068,48.33
O000546,P0084,1,29.35,0.07,27.3
O000546,P0071,1,40.14,0.187,32.63
O000547,P0207,1,20.77,0.074,19.23
O000547,P0214,2,25.36,0.038,48.79
O000548,P0143,1,14.35,0.068,13.37
O000548,P0044,1,10.28,0.036,9.91
O000548,P0108,1,16.28,0.029,15.81
O000548,P0075,2,7.7,0.109,13.72
O000549,P0231,2,31.05,0.005,61.79
O000550,P0039,1,15.31,0.001,15.29
O000550,P0059,1,10.19,0.041,9.77
O000551,P0204,1,21.03,0.075,19.45
O000551,P0094,2,43.5,0.016,85.61
O000551,P0246,1,16.84,0.088,15.36
O000552,P0114,1,16.38,0.0,16.38
O000552,P0143,1,14.35,0.12,12.63
O000553,P0207,2,20.77,0.061,39.01
O000553,P0192,1,67.08,0.089,61.11
O000554,P0063,1,13.43,0.082,12.33
O000554,P0232,1,21.79,0.032,21.09
O000554,P0144,1,16.72,0.0,16.72
O000554,P0124,1,19.25,0.039,18.5
O000555,P0096,1,17.99,0.03,17.45
O000556,P0246,1,16.84,0.047,16.05
